,index,YEAR,MONTH_NAME,EPISODE_ID,EVENT_ID,LOCATION,STATE,EVENT_TYPE,BEGIN_DATE_TIME,END_DATE_TIME,LATITUDE,LONGITUDE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,MAGNITUDE,FLOOD_CAUSE,TOR_F_SCALE,Month_Num,Month_Day,geometry,index_right,city,state_id,state_name,lat,lng
24928,10854,2024,July,192177,1184924,(ABQ)ALBUQUERQUE INTL AIRPORT,NEW MEXICO,Thunderstorm Wind,21-JUL-24 18:33:00,21-JUL-24 18:35:00,35.04,-106.62,35.04,-106.62,35.04,-106.62,50.0,,,7,2024-07-21,POINT (-6027349.5556278685 12840616.416063342),8300,Kirtland AFB,NM,New Mexico,35.0497,-106.5599
24929,10855,2024,July,192177,1184926,CONTRERAS,NEW MEXICO,Thunderstorm Wind,21-JUL-24 18:34:00,21-JUL-24 18:37:00,34.3584,-106.6895,34.3584,-106.6895,34.3584,-106.6895,51.0,,,7,2024-07-21,POINT (-6123242.998325185 12912210.940785404),28940,Las Nutrias,NM,New Mexico,34.4699,-106.7708
24930,10858,2024,July,192177,1185301,PORTALES,NEW MEXICO,Flash Flood,21-JUL-24 14:00:00,21-JUL-24 15:00:00,34.2053,-103.3664,34.2063,-103.3105,34.1637,-103.3106,,Heavy Rain,,7,2024-07-21,POINT (-6392271.477611087 12497753.227669138),3550,Portales,NM,New Mexico,34.1754,-103.3565
24931,10859,2024,July,192177,1185301,PORTALES,NEW MEXICO,Flash Flood,21-JUL-24 14:00:00,21-JUL-24 15:00:00,34.1624,-103.3669,34.2063,-103.3105,34.1637,-103.3106,,Heavy Rain,,7,2024-07-21,POINT (-6399162.93608569 12501412.737818705),3550,Portales,NM,New Mexico,34.1754,-103.3565
24932,12651,2024,July,192801,1206807,SPARKS,NEVADA,Heavy Rain,21-JUL-24 00:01:00,21-JUL-24 23:10:00,39.5095,-119.77,39.5095,-119.77,39.533,-119.7583,,,,7,2024-07-21,POINT (-4435353.97796204 13702607.637758259),93,Reno,NV,Nevada,39.5497,-119.8483
24933,12650,2024,July,192801,1206800,DRESSLERVILLE,NEVADA,Heavy Rain,21-JUL-24 00:01:00,21-JUL-24 18:35:00,38.8949,-119.7279,38.8736,-119.73,38.8949,-119.7279,,,,7,2024-07-21,POINT (-4501895.363826014 13763293.104606291),3521,Gardnerville Ranchos,NV,Nevada,38.8957,-119.7492
24934,12649,2024,July,192801,1206800,GARDNERVILLE,NEVADA,Heavy Rain,21-JUL-24 00:01:00,21-JUL-24 18:35:00,38.8736,-119.73,38.8736,-119.73,38.8949,-119.7279,,,,7,2024-07-21,POINT (-4503911.944800432 13765695.791883852),3521,Gardnerville Ranchos,NV,Nevada,38.8957,-119.7492
24935,12648,2024,July,192800,1206825,WALKER,CALIFORNIA,Debris Flow,21-JUL-24 14:51:00,21-JUL-24 15:51:00,38.3809,-119.447,38.3885,-119.4522,38.3809,-119.447,,Heavy Rain,,7,2024-07-21,POINT (-4578110.186974777 13794677.085519165),19459,Walker,CA,California,38.5185,-119.473
24936,12647,2024,July,192800,1206825,WALKER,CALIFORNIA,Debris Flow,21-JUL-24 14:51:00,21-JUL-24 15:51:00,38.3781,-119.4536,38.3885,-119.4522,38.3809,-119.447,,Heavy Rain,,7,2024-07-21,POINT (-4577850.9640932605 13795510.966898348),19459,Walker,CA,California,38.5185,-119.473
24937,12618,2024,July,192214,1185264,MALLORYS,TENNESSEE,Thunderstorm Wind,21-JUL-24 14:52:00,21-JUL-24 14:52:00,35.9769,-86.7699,35.9769,-86.7699,35.9769,-86.7699,43.0,,,7,2024-07-21,POINT (-6669082.898811807 9962798.990809517),1036,Brentwood,TN,Tennessee,35.9918,-86.7758
24938,10860,2024,July,192177,1185301,PORTALES,NEW MEXICO,Flash Flood,21-JUL-24 14:00:00,21-JUL-24 15:00:00,34.1637,-103.3106,34.2063,-103.3105,34.1637,-103.3106,,Heavy Rain,,7,2024-07-21,POINT (-6402870.433458314 12493741.021323109),3550,Portales,NM,New Mexico,34.1754,-103.3565
24939,10861,2024,July,192177,1185302,ALTO,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3779,-105.6548,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6353065.253170591 12873380.424317615),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
24940,11369,2024,July,192205,1192725,GLEN CNYN BSN ARPT,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.4765,-111.9771,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5283970.300648018 13206086.113353826),21267,Henrieville,UT,Utah,37.5638,-112.002
24941,11282,2024,July,194467,1202023,AKELA,NEW MEXICO,Thunderstorm Wind,21-JUL-24 19:43:00,21-JUL-24 19:45:00,32.2601,-107.4582,32.2601,-107.4582,32.2601,-107.4582,52.0,,,7,2024-07-21,POINT (-6372433.847376956 13215106.515925115),18861,Pecan Park,NM,New Mexico,32.2704,-107.674
24942,11370,2024,July,192205,1192725,GLEN CNYN BSN ARPT,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.4863,-111.9815,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5282387.027970134 13205583.102093684),21267,Henrieville,UT,Utah,37.5638,-112.002
24943,4607,2024,July,194904,1204945,CAROLINA HILLS,NORTH CAROLINA,Flash Flood,21-JUL-24 20:30:00,21-JUL-24 22:30:00,35.394,-82.496,35.317,-82.58,35.394,-82.496,,Heavy Rain,,7,2024-07-21,POINT (-6732558.769806551 9298340.370847907),8261,Mountain Home,NC,North Carolina,35.3708,-82.5021
24944,4605,2024,July,194904,1204945,MILLS RIVER,NORTH CAROLINA,Flash Flood,21-JUL-24 20:30:00,21-JUL-24 22:30:00,35.39,-82.568,35.317,-82.58,35.394,-82.496,,Heavy Rain,,7,2024-07-21,POINT (-6734792.092053138 9309317.121412393),5220,Mills River,NC,North Carolina,35.3853,-82.5854
24945,24943,2024,July,195100,1206606,MACHIPONGO,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.4156,-75.9823,37.4156,-75.9823,37.4156,-75.9823,,,,7,2024-07-21,POINT (-6159951.627338621 8439986.647296691),23796,Eastville,VA,Virginia,37.3511,-75.9417
24946,24942,2024,July,195100,1206605,DELTAVILLE,VIRGINIA,Heavy Rain,21-JUL-24 06:47:00,21-JUL-24 06:47:00,37.5621,-76.3252,37.5621,-76.3252,37.5621,-76.3252,,,,7,2024-07-21,POINT (-6149666.189634558 8493752.66322882),15536,Deltaville,VA,Virginia,37.5525,-76.3331
24947,24941,2024,July,195100,1206604,CARDINAL,VIRGINIA,Heavy Rain,21-JUL-24 05:00:00,21-JUL-24 05:00:00,37.4275,-76.361,37.4275,-76.361,37.4275,-76.361,,,,7,2024-07-21,POINT (-6173883.317472208 8491587.540205002),15664,Mathews,VA,Virginia,37.4365,-76.3245
24948,24940,2024,July,195100,1206602,HUDGINS,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.4545,-76.3059,37.4545,-76.3059,37.4545,-76.3059,,,,7,2024-07-21,POINT (-6167032.132871152 8485564.648054935),15664,Mathews,VA,Virginia,37.4365,-76.3245
24949,24939,2024,July,195100,1206601,MOTORUN,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.3333,-76.2902,37.3333,-76.2902,37.3333,-76.2902,,,,7,2024-07-21,POINT (-6186876.569261964 8477108.211823704),15664,Mathews,VA,Virginia,37.4365,-76.3245
24950,24938,2024,July,195100,1206598,MORATTICO,VIRGINIA,Heavy Rain,21-JUL-24 06:24:00,21-JUL-24 06:24:00,37.7892,-76.6318,37.7892,-76.6318,37.7892,-76.6318,,,,7,2024-07-21,POINT (-6123774.203670472 8546418.92308606),30303,Lancaster,VA,Virginia,37.7675,-76.4549
24951,24937,2024,July,195100,1206597,FIVE FORKS,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.2868,-76.7716,37.2868,-76.7716,37.2868,-76.7716,,,,7,2024-07-21,POINT (-6214564.998221087 8540054.724138001),481,Williamsburg,VA,Virginia,37.2693,-76.7076
24952,24936,2024,July,195100,1206596,FIVE FORKS,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.2662,-76.8114,37.2662,-76.8114,37.2662,-76.8114,,,,7,2024-07-21,POINT (-6219682.196803552 8544442.901804473),481,Williamsburg,VA,Virginia,37.2693,-76.7076
24953,24935,2024,July,195100,1206592,FIVE FORKS,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.2564,-76.7897,37.2564,-76.7897,37.2564,-76.7897,,,,7,2024-07-21,POINT (-6220481.004404223 8540988.853779754),481,Williamsburg,VA,Virginia,37.2693,-76.7076
24954,24946,2024,July,195100,1206610,SAMPSONS WHARF,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.8675,-76.4161,37.8675,-76.4161,37.8675,-76.4161,,,,7,2024-07-21,POINT (-6101971.706381253 8521575.26677967),27850,Heathsville,VA,Virginia,37.92,-76.4785
24955,24933,2024,July,195100,1206588,SELDEN,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.3661,-76.4744,37.3661,-76.4744,37.3661,-76.4744,,,,7,2024-07-21,POINT (-6188968.026408746 8503734.956372239),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24956,24932,2024,July,195100,1206584,SCHLEY,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.3812,-76.4459,37.3812,-76.4459,37.3812,-76.4459,,,,7,2024-07-21,POINT (-6185233.169627142 8500657.833950724),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24957,24931,2024,July,195100,1206579,GLOUCESTER ARPT,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.3792,-76.5209,37.3792,-76.5209,37.3792,-76.5209,,,,7,2024-07-21,POINT (-6188655.808001661 8510705.226999164),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24958,24930,2024,July,195100,1206578,NAXERA,VIRGINIA,Heavy Rain,21-JUL-24 06:20:00,21-JUL-24 06:20:00,37.3303,-76.4475,37.3303,-76.4475,37.3303,-76.4475,,,,7,2024-07-21,POINT (-6193931.457387815 8498241.387603378),3754,Gloucester Point,VA,Virginia,37.2767,-76.5043
24959,4606,2024,July,194904,1204945,HOOPERS CREEK,NORTH CAROLINA,Flash Flood,21-JUL-24 20:30:00,21-JUL-24 22:30:00,35.426,-82.499,35.317,-82.58,35.394,-82.496,,Heavy Rain,,7,2024-07-21,POINT (-6726612.457012797 9299611.150447696),4852,Fletcher,NC,North Carolina,35.4316,-82.5039
24960,24928,2024,July,195100,1206576,SELDEN,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.3727,-76.4896,37.3727,-76.4896,37.3727,-76.4896,,,,7,2024-07-21,POINT (-6188473.8366183145 8506133.002054745),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24961,24926,2024,July,195100,1206573,DAVIS WHARF,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.2508,-76.4941,37.2508,-76.4941,37.2508,-76.4941,,,,7,2024-07-21,POINT (-6209361.921432773 8500450.11649745),26961,Yorktown,VA,Virginia,37.2352,-76.5146
24962,24925,2024,July,195100,1206563,ACHILLES,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.264,-76.4517,37.264,-76.4517,37.264,-76.4517,,,,7,2024-07-21,POINT (-6205362.0353112575 8495373.987314392),3754,Gloucester Point,VA,Virginia,37.2767,-76.5043
24963,24924,2024,July,195100,1206560,WHITE MARSH,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.3508,-76.5468,37.3508,-76.5468,37.3508,-76.5468,,,,7,2024-07-21,POINT (-6194538.074890684 8512756.71457964),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24964,24947,2024,July,195100,1206611,REMO,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.7903,-76.332,37.7903,-76.332,37.7903,-76.332,,,,7,2024-07-21,POINT (-6111532.254302962 8506429.98942291),13497,Kilmarnock,VA,Virginia,37.7118,-76.3834
24965,24948,2024,July,195100,1206620,MAGRUDER,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.3575,-76.7012,37.3575,-76.7012,37.3575,-76.7012,,,,7,2024-07-21,POINT (-6199680.466790852 8534050.497233205),481,Williamsburg,VA,Virginia,37.2693,-76.7076
24966,24949,2024,July,195100,1206625,YORKTOWN,VIRGINIA,Heavy Rain,21-JUL-24 07:00:00,21-JUL-24 07:00:00,37.2325,-76.506,37.2325,-76.506,37.2325,-76.506,,,,7,2024-07-21,POINT (-6212966.4990712525 8501121.344298596),26961,Yorktown,VA,Virginia,37.2352,-76.5146
24967,4574,2024,July,194821,1204569,DURANGO,COLORADO,Debris Flow,21-JUL-24 13:30:00,21-JUL-24 14:00:00,37.2607,-107.9021,37.3591,-107.8671,37.2607,-107.9021,,Heavy Rain,,7,2024-07-21,POINT (-5614076.098833709 12791391.56761089),2343,Durango,CO,Colorado,37.2659,-107.8781
24968,4573,2024,July,194821,1204569,DURANGO,COLORADO,Debris Flow,21-JUL-24 13:30:00,21-JUL-24 14:00:00,37.2682,-107.8511,37.3591,-107.8671,37.2607,-107.9021,,Heavy Rain,,7,2024-07-21,POINT (-5616609.7600727035 12785007.117677614),2343,Durango,CO,Colorado,37.2659,-107.8781
24969,4572,2024,July,194821,1204569,TRIMBLE,COLORADO,Debris Flow,21-JUL-24 13:30:00,21-JUL-24 14:00:00,37.3621,-107.8342,37.3591,-107.8671,37.2607,-107.9021,,Heavy Rain,,7,2024-07-21,POINT (-5604603.686769479 12774869.782217836),2343,Durango,CO,Colorado,37.2659,-107.8781
24970,4571,2024,July,194821,1204569,TRIMBLE,COLORADO,Debris Flow,21-JUL-24 13:30:00,21-JUL-24 14:00:00,37.3591,-107.8671,37.3591,-107.8671,37.2607,-107.9021,,Heavy Rain,,7,2024-07-21,POINT (-5602722.851267844 12778819.519649718),2343,Durango,CO,Colorado,37.2659,-107.8781
24971,5319,2024,July,194616,1203147,TAVERNIER,FLORIDA,Thunderstorm Wind,21-JUL-24 21:58:00,21-JUL-24 22:02:00,24.9854,-80.5453,24.9854,-80.5453,24.9854,-80.5453,74.0,,,7,2024-07-21,POINT (-8884219.826862426 8504523.247915052),10149,Tavernier,FL,Florida,25.0188,-80.5132
24972,4603,2024,July,194904,1204945,ETOWAH,NORTH CAROLINA,Flash Flood,21-JUL-24 20:30:00,21-JUL-24 22:30:00,35.317,-82.58,35.317,-82.58,35.394,-82.496,,Heavy Rain,,7,2024-07-21,POINT (-6748768.914462822 9309345.21101247),4904,Etowah,NC,North Carolina,35.3061,-82.5902
24973,4604,2024,July,194904,1204945,HOLLY SPGS,NORTH CAROLINA,Flash Flood,21-JUL-24 20:30:00,21-JUL-24 22:30:00,35.361,-82.597,35.317,-82.58,35.394,-82.496,,Heavy Rain,,7,2024-07-21,POINT (-6740835.438687886 9313061.517207615),5220,Mills River,NC,North Carolina,35.3853,-82.5854
24974,24927,2024,July,195100,1206575,GLOUCESTER,VIRGINIA,Heavy Rain,21-JUL-24 06:00:00,21-JUL-24 06:00:00,37.4152,-76.5337,37.4152,-76.5337,37.4152,-76.5337,,,,7,2024-07-21,POINT (-6183072.5548553215 8514284.169402346),8394,Gloucester Courthouse,VA,Virginia,37.4053,-76.526
24975,11371,2024,July,192205,1192725,PARIA,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.4829,-112.0309,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5279008.018054869 13210905.897856029),21267,Henrieville,UT,Utah,37.5638,-112.002
24976,24929,2024,July,195100,1206577,NAXERA,VIRGINIA,Heavy Rain,21-JUL-24 06:30:00,21-JUL-24 06:30:00,37.3336,-76.4459,37.3336,-76.4459,37.3336,-76.4459,,,,7,2024-07-21,POINT (-6193305.400677981 8498195.489771591),3754,Gloucester Point,VA,Virginia,37.2767,-76.5043
24977,13761,2024,July,194578,1202870,LAVA BUTTE,OREGON,Hail,21-JUL-24 15:50:00,21-JUL-24 16:20:00,43.91,-121.3,43.91,-121.3,44.08,-121.3,0.75,,,7,2024-07-21,POINT (-3877883.3311114423 13377704.47517961),6048,Deschutes River Woods,OR,Oregon,43.9887,-121.3608
24978,10866,2024,July,192177,1185302,HOLLYWOOD,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3054,-105.6478,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6364830.30756205 12879303.36047982),9620,Ruidoso Downs,NM,New Mexico,33.3311,-105.5969
24979,13762,2024,July,194578,1202870,BEND,OREGON,Hail,21-JUL-24 15:50:00,21-JUL-24 16:20:00,44.08,-121.3,43.91,-121.3,44.08,-121.3,0.75,,,7,2024-07-21,POINT (-3861117.8025484467 13361270.490031179),404,Bend,OR,Oregon,44.0563,-121.3095
24980,11372,2024,July,192205,1192725,PARIA,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.3904,-112.0425,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5289839.050199011 13221049.622101353),21267,Henrieville,UT,Utah,37.5638,-112.002
24981,28953,2024,July,195071,1205992,SHIP ISLAND PASS STATION (SIPM6),GULF OF MEXICO,Waterspout,21-JUL-24 05:35:00,21-JUL-24 05:35:00,30.3,-89.04,30.3,-89.04,30.3,-89.04,,,,7,2024-07-21,POINT (-7803339.7509473385 10383429.152514592),2658,Long Beach,MS,Mississippi,30.3608,-89.1651
24982,28954,2024,July,195071,1205993,SHIP ISLAND PASS STATION (SIPM6),GULF OF MEXICO,Marine Thunderstorm Wind,21-JUL-24 06:07:00,21-JUL-24 06:07:00,30.27,-89.02,30.27,-89.02,30.27,-89.02,41.0,,,7,2024-07-21,POINT (-7810118.640286247 10380109.804773083),2658,Long Beach,MS,Mississippi,30.3608,-89.1651
24983,10863,2024,July,192177,1185302,RUIDOSO,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3598,-105.7186,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6350815.949839827 12883354.374341132),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
24984,10868,2024,July,192177,1185302,RUIDOSO DOWNS,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3405,-105.5872,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6364188.498951926 12868121.453593092),9620,Ruidoso Downs,NM,New Mexico,33.3311,-105.5969
24985,11380,2024,July,192205,1192726,ADAIRVILLE,UTAH,Flash Flood,21-JUL-24 17:15:00,21-JUL-24 18:45:00,37.0273,-111.8968,37.1673,-111.9393,37.0273,-111.8968,,Heavy Rain,,7,2024-07-21,POINT (-5347377.972476576 13241624.15977438),19710,Big Water,UT,Utah,37.0729,-111.6608
24986,10864,2024,July,192177,1185302,RUIDOSO,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3221,-105.7198,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6356540.802472057 12887070.165681766),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
24987,11376,2024,July,192205,1192725,PARIA,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.4511,-112.0091,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5284724.127734674 13211782.59062219),21267,Henrieville,UT,Utah,37.5638,-112.002
24988,10862,2024,July,192177,1185302,ALTO,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.379,-105.7104,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6348501.554550766 12880481.468680017),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
24989,10865,2024,July,192177,1185302,RUIDOSO,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3102,-105.6995,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6359989.436724446 12885562.145845076),5007,Ruidoso,NM,New Mexico,33.3646,-105.6434
24990,11373,2024,July,192205,1192725,PARIA,UTAH,Flash Flood,21-JUL-24 14:20:00,21-JUL-24 15:20:00,37.3633,-112.0268,37.4765,-111.9771,37.4511,-112.0091,,Heavy Rain,,7,2024-07-21,POINT (-5294493.593535623 13222092.978062196),21267,Henrieville,UT,Utah,37.5638,-112.002
24991,11379,2024,July,192205,1192726,ADAIRVILLE,UTAH,Flash Flood,21-JUL-24 17:15:00,21-JUL-24 18:45:00,37.0263,-111.8428,37.1673,-111.9393,37.0273,-111.8968,,Heavy Rain,,7,2024-07-21,POINT (-5351739.6996227745 13236195.479648782),19710,Big Water,UT,Utah,37.0729,-111.6608
24992,10867,2024,July,192177,1185302,RUIDOSO DOWNS,NEW MEXICO,Flash Flood,21-JUL-24 23:15:00,22-JUL-24 00:15:00,33.3176,-105.5994,33.3779,-105.6548,33.3405,-105.5872,,Heavy Rain / Burn Area,,7,2024-07-21,POINT (-6366771.842336124 12871862.518427407),9620,Ruidoso Downs,NM,New Mexico,33.3311,-105.5969
24993,9974,2024,July,192620,1188803,EMERALD ISLE,ATLANTIC SOUTH,Marine Thunderstorm Wind,22-JUL-24 06:35:00,22-JUL-24 06:35:00,34.6787,-76.9593,34.6787,-76.9593,34.6787,-76.9593,45.0,,,7,2024-07-22,POINT (-6679403.847142036 8428789.600304462),11616,Broad Creek,NC,North Carolina,34.7304,-76.9241
24994,4576,2024,July,194823,1204574,CHIMNEY ROCK,COLORADO,Debris Flow,22-JUL-24 17:00:00,22-JUL-24 18:00:00,37.1767,-107.2953,37.2,-107.2709,37.1971,-107.2645,,Heavy Rain,,7,2024-07-22,POINT (-5668363.956708476 12730115.765946401),21312,Arboles,CO,Colorado,37.0201,-107.4221
24995,4888,2024,July,194938,1205146,BATH,NEW YORK,Flash Flood,22-JUL-24 17:35:00,22-JUL-24 18:50:00,42.2949,-77.2872,42.29,-77.29,42.2949,-77.2872,,Heavy Rain,,7,2024-07-22,POINT (-5413447.442327159 8829494.404891133),18068,Savona,NY,New York,42.283,-77.2238
24996,2608,2024,July,195017,1205493,MOORELAND HGTS,TENNESSEE,Flash Flood,22-JUL-24 21:08:00,22-JUL-24 22:15:00,35.9072,-83.8842,35.9072,-83.8842,35.9139,-83.8924,,Heavy Rain,,7,2024-07-22,POINT (-6660431.6801351635 9521670.099305656),74,Knoxville,TN,Tennessee,35.9692,-83.9496
24997,4886,2024,July,194938,1205146,BATH,NEW YORK,Flash Flood,22-JUL-24 17:35:00,22-JUL-24 18:50:00,42.2905,-77.2972,42.29,-77.29,42.2949,-77.2872,,Heavy Rain,,7,2024-07-22,POINT (-5414433.298913604 8830485.09454804),18068,Savona,NY,New York,42.283,-77.2238
24998,26871,2024,July,195225,1206855,HARNED,KENTUCKY,Flash Flood,22-JUL-24 17:57:00,22-JUL-24 18:57:00,37.7676,-86.412,37.7676,-86.412,37.7675,-86.4114,,Heavy Rain,,7,2024-07-22,POINT (-6338638.899242223 9913707.744619872),10334,Hardinsburg,KY,Kentucky,37.7755,-86.4537
24999,4875,2024,July,194938,1205132,BATH,NEW YORK,Flash Flood,22-JUL-24 17:10:00,22-JUL-24 18:45:00,42.3319,-77.3178,42.3336,-77.3197,42.3323,-77.3199,,Heavy Rain,,7,2024-07-22,POINT (-5408541.321581759 8834527.109622845),18068,Savona,NY,New York,42.283,-77.2238
25000,4876,2024,July,194938,1205132,BATH,NEW YORK,Flash Flood,22-JUL-24 17:10:00,22-JUL-24 18:45:00,42.3323,-77.3199,42.3336,-77.3197,42.3323,-77.3199,,Heavy Rain,,7,2024-07-22,POINT (-5408540.237311891 8834787.465217715),18068,Savona,NY,New York,42.283,-77.2238
25001,4877,2024,July,194938,1205134,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:25:00,22-JUL-24 18:45:00,42.16,-77.64,42.16,-77.64,42.16,-77.6495,,Heavy Rain,,7,2024-07-22,POINT (-5444957.79889037 8865485.011970889),4824,Hornell,NY,New York,42.3333,-77.6633
25002,4878,2024,July,194938,1205134,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:25:00,22-JUL-24 18:45:00,42.1544,-77.6388,42.16,-77.64,42.16,-77.6495,,Heavy Rain,,7,2024-07-22,POINT (-5445807.378048074 8865127.843548123),4824,Hornell,NY,New York,42.3333,-77.6633
25003,4879,2024,July,194938,1205134,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:25:00,22-JUL-24 18:45:00,42.1541,-77.6525,42.16,-77.64,42.16,-77.6495,,Heavy Rain,,7,2024-07-22,POINT (-5446248.128602169 8866725.729540784),4824,Hornell,NY,New York,42.3333,-77.6633
25004,4880,2024,July,194938,1205134,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:25:00,22-JUL-24 18:45:00,42.16,-77.6495,42.16,-77.64,42.16,-77.6495,,Heavy Rain,,7,2024-07-22,POINT (-5445230.528031096 8866600.843804331),4824,Hornell,NY,New York,42.3333,-77.6633
25005,4881,2024,July,194938,1205145,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:30:00,22-JUL-24 18:50:00,42.14,-77.64,42.14,-77.64,42.1353,-77.6404,,Heavy Rain,,7,2024-07-22,POINT (-5448115.528089217 8864712.661999596),4824,Hornell,NY,New York,42.3333,-77.6633
25006,4882,2024,July,194938,1205145,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:30:00,22-JUL-24 18:50:00,42.1407,-77.6356,42.14,-77.64,42.1353,-77.6404,,Heavy Rain,,7,2024-07-22,POINT (-5447878.459874291 8864222.6048435),4824,Hornell,NY,New York,42.3333,-77.6633
25007,4883,2024,July,194938,1205145,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:30:00,22-JUL-24 18:50:00,42.136,-77.6343,42.14,-77.64,42.1353,-77.6404,,Heavy Rain,,7,2024-07-22,POINT (-5448583.237102976 8863888.149259998),4824,Hornell,NY,New York,42.3333,-77.6633
25008,4884,2024,July,194938,1205145,GREENWOOD,NEW YORK,Flash Flood,22-JUL-24 17:30:00,22-JUL-24 18:50:00,42.1353,-77.6404,42.14,-77.64,42.1353,-77.6404,,Heavy Rain,,7,2024-07-22,POINT (-5448869.251320428 8864578.098187076),4824,Hornell,NY,New York,42.3333,-77.6633
25009,4885,2024,July,194938,1205146,BATH,NEW YORK,Flash Flood,22-JUL-24 17:35:00,22-JUL-24 18:50:00,42.29,-77.29,42.29,-77.29,42.2949,-77.2872,,Heavy Rain,,7,2024-07-22,POINT (-5414299.332210503 8829625.931013808),18068,Savona,NY,New York,42.283,-77.2238
